Taken_product,Yearly_avg_view_on_travel_page_code,Daily_Avg_mins_spend_on_traveling_page_code,montly_avg_comment_on_company_page_code,total_likes_on_outofstation_checkin_received_code,Yearly_avg_comment_on_travel_page_code,total_likes_on_outstation_checkin_given_code,preferred_device,yearly_avg_Outstation_checkins,member_in_family,preferred_location_type,week_since_last_outstation_checkin,following_company_page,working_flag,travelling_network_rating,Adult_flag
0,4,3,3,6,4,4,0,14,4,8,10,0,0,4,0
0,3,2,3,5,3,3,0,3,3,8,3,0,0,3,0
0,4,3,3,6,4,4,0,1,4,7,2,0,0,1,1
0,2,1,3,0,2,2,0,9,3,8,1,0,0,4,0
1,2,1,2,2,2,2,0,23,2,7,4,1,0,1,0
0,3,1,2,0,3,3,4,7,3,8,6,0,0,4,1
0,3,2,3,6,3,3,4,2,2,8,11,0,1,4,1
0,2,1,2,1,2,2,0,21,3,7,3,1,0,1,1
0,3,1,2,2,3,3,4,21,2,8,3,0,0,2,1
0,2,1,3,2,2,2,0,2,4,7,9,0,0,2,0
0,2,1,3,2,2,2,0,29,3,10,3,0,0,1,1
0,3,1,3,2,3,3,4,18,4,7,1,1,0,1,1
0,3,1,3,1,3,3,0,19,2,8,8,1,0,3,1
1,2,2,3,2,2,2,0,29,1,8,9,1,0,2,0
1,2,1,3,3,2,2,0,27,3,9,2,0,1,4,1
0,1,0,3,0,1,1,0,5,3,7,2,1,0,1,1
0,3,0,2,1,3,3,4,9,5,7,11,0,0,4,1
0,3,1,3,3,3,3,0,1,4,8,7,0,0,3,1
1,2,1,2,4,2,2,0,4,4,8,1,0,0,3,0
0,2,1,3,3,2,2,4,1,1,7,1,0,1,3,0
0,3,2,2,5,3,3,0,8,4,7,7,0,0,4,1
1,2,1,2,1,2,2,0,3,3,10,7,1,0,3,0
0,3,1,3,5,3,3,0,6,3,7,4,1,0,3,0
1,2,1,2,0,2,2,0,1,3,10,0,0,0,4,0
0,3,2,2,3,3,3,4,6,3,8,7,0,0,4,0
0,4,2,3,2,4,4,0,3,3,9,2,0,0,4,1
0,2,2,3,2,2,2,0,5,2,7,8,0,0,4,0
0,2,0,3,1,2,2,0,4,4,8,7,0,1,4,0
0,2,2,2,4,2,2,0,3,3,7,1,0,0,3,1
0,2,1,2,1,2,2,4,1,4,8,2,0,0,4,1
0,4,0,3,0,4,4,0,3,3,7,4,0,0,1,1
1,2,0,2,0,2,2,0,18,1,8,2,1,0,3,0
0,3,0,2,1,3,3,0,2,3,7,9,0,0,2,0
0,3,2,3,6,3,3,0,4,2,10,2,0,0,4,0
0,4,0,2,0,4,4,0,6,2,8,9,0,0,4,0
0,3,3,2,6,3,3,0,1,4,8,4,0,0,3,1
1,2,1,2,0,2,2,0,14,3,8,6,1,0,3,1
0,3,3,3,6,3,3,0,16,3,9,6,1,1,3,1
1,2,1,3,1,2,2,0,2,2,7,9,0,1,1,0
0,4,3,3,6,4,4,4,2,4,7,2,1,0,4,0
0,2,1,2,1,2,2,0,4,2,7,3,0,0,1,1
1,2,0,2,1,2,2,0,1,3,7,0,1,0,4,0
0,2,1,2,0,2,2,0,1,4,8,8,0,0,3,1
0,2,0,3,1,2,2,4,26,4,9,0,0,0,1,0
0,3,2,3,1,3,3,0,19,2,7,4,0,0,1,1
0,3,1,3,1,3,3,0,24,2,10,1,0,0,1,1
0,3,2,3,6,3,3,0,1,3,1,0,0,0,3,1
0,2,1,2,1,2,2,0,5,4,7,2,0,0,3,1
0,2,1,2,2,2,2,0,2,4,7,7,0,0,2,1
0,2,2,2,1,2,2,0,1,2,8,3,0,0,1,1
0,2,1,3,0,2,2,0,15,3,7,1,0,0,1,0
0,3,1,2,2,3,3,0,17,2,7,5,1,0,3,0
0,2,1,3,2,2,2,0,20,2,9,3,0,0,4,1
0,1,0,3,1,1,1,0,1,3,7,1,0,0,4,1
0,3,1,2,1,3,3,0,2,3,8,0,1,0,3,1
0,3,2,3,6,3,3,0,2,2,8,1,0,0,4,1
0,3,0,2,1,3,3,0,1,3,7,3,0,0,2,0
0,2,1,3,2,2,2,4,2,2,7,5,0,0,4,1
0,2,1,2,0,2,2,0,2,1,10,6,0,0,4,0
0,3,3,2,6,3,3,0,2,3,10,4,1,0,2,1
1,2,0,2,1,2,2,0,2,4,7,4,0,0,3,0
0,2,1,3,2,2,2,0,2,3,8,3,0,0,2,1
0,2,1,3,2,2,2,0,23,3,8,0,0,1,2,1
0,2,0,2,1,2,2,4,5,2,7,2,0,0,4,1
0,3,2,2,5,3,3,0,20,2,8,2,1,0,2,0
0,2,1,2,1,2,2,0,6,3,7,2,0,0,3,1
0,4,3,2,6,4,4,0,1,3,8,0,1,0,3,0
1,3,1,2,4,3,3,4,29,4,7,3,1,0,4,1
0,2,0,3,0,2,2,0,9,3,8,1,0,1,4,1
0,2,0,3,2,2,2,0,6,4,8,5,0,0,2,1
0,1,0,2,1,1,1,0,3,2,8,2,0,0,1,0
0,2,2,3,5,2,2,4,1,4,8,4,1,0,1,1
0,2,1,3,4,2,2,0,22,3,7,8,0,0,2,1
0,2,1,3,2,2,2,0,7,2,8,1,1,1,3,1
0,3,3,3,6,3,3,0,4,1,7,3,0,0,1,1
0,4,2,3,6,4,4,0,3,4,8,5,1,0,4,1
0,3,2,3,1,3,3,0,1,1,7,3,0,1,3,0
0,4,1,3,2,4,4,0,20,2,10,3,1,0,4,1
0,2,2,2,0,2,2,0,1,3,7,3,0,0,2,0
0,2,1,3,2,2,2,0,23,4,7,11,0,0,2,1
1,2,1,2,0,2,2,0,16,4,8,2,1,0,4,1
0,2,0,3,1,2,2,0,8,2,7,2,0,1,4,0
0,2,1,2,1,2,2,0,3,3,10,4,0,0,4,0
1,2,1,2,2,2,2,0,4,4,9,2,1,0,2,0
1,1,0,2,0,1,1,0,3,3,7,1,0,0,3,0
0,2,1,3,3,2,2,0,16,3,9,1,0,0,3,1
0,3,1,3,2,3,3,0,2,3,8,5,0,0,4,1
0,3,2,3,6,3,3,0,2,4,7,1,0,0,2,0
0,1,0,2,0,1,1,0,10,3,8,3,0,0,1,0
0,2,1,3,2,2,2,0,16,2,8,1,0,0,3,0
0,2,1,2,2,2,2,0,7,3,10,4,0,0,2,1
0,3,2,3,3,3,3,0,1,3,8,0,0,0,1,1
0,2,2,2,2,2,2,4,24,4,7,9,0,0,3,1
0,2,1,3,2,2,2,0,7,3,7,2,0,0,3,1
0,2,2,2,4,2,2,0,25,2,7,5,0,0,3,1
0,4,1,2,2,4,4,4,1,4,7,3,1,0,4,1
0,2,1,2,1,2,2,0,5,4,10,0,1,0,3,1
0,2,1,2,2,2,2,0,2,3,11,3,0,0,4,0
0,2,0,3,1,2,2,0,2,4,7,2,1,0,2,1
0,3,2,2,6,3,3,0,10,1,8,1,1,0,4,0
0,3,2,2,5,3,3,0,1,2,10,8,1,0,4,0
1,4,1,3,2,4,4,0,8,4,8,3,0,0,1,0
0,2,0,2,1,2,2,0,5,3,7,1,1,0,2,0
0,2,1,2,2,2,2,0,8,2,10,2,1,0,4,0
0,2,0,3,1,2,2,0,2,3,7,2,1,0,1,0
0,2,1,2,3,2,2,0,7,3,9,5,0,0,4,1
0,2,1,2,2,2,2,0,2,4,8,7,0,0,3,0
1,2,0,2,1,2,2,0,2,4,8,6,1,0,4,0
0,2,1,2,2,2,2,0,28,2,8,1,0,0,4,1
1,2,1,2,2,2,2,0,3,2,8,6,1,0,1,0
0,3,2,2,6,3,3,0,5,5,7,4,0,0,2,1
0,2,1,3,2,2,2,4,1,1,9,2,1,0,4,1
0,3,1,2,4,3,3,0,7,3,7,9,0,0,1,1
0,3,1,2,1,3,3,0,8,4,1,9,0,0,1,1
0,3,1,2,3,3,3,0,1,2,8,4,1,1,3,1
1,2,1,2,0,2,2,0,8,4,1,3,1,0,4,0
0,2,0,2,1,2,2,0,9,5,1,0,0,0,3,0
0,2,1,2,2,2,2,0,5,3,9,3,0,0,3,1
0,2,0,3,2,2,2,0,8,4,9,1,0,0,1,1
0,2,1,3,2,2,2,0,5,2,8,9,0,0,3,1
0,2,1,3,4,2,2,0,15,2,7,1,1,0,2,1
0,2,1,2,2,2,2,0,7,4,8,1,1,0,3,0
0,2,1,2,3,2,2,0,10,1,9,3,1,0,1,1
0,2,2,2,3,2,2,0,5,4,10,1,0,0,4,0
0,1,0,1,1,1,1,0,26,1,7,2,0,0,3,1
0,3,1,3,2,3,3,0,6,3,8,7,1,0,4,0
0,3,1,3,6,3,3,0,23,5,7,4,0,0,2,0
0,2,0,2,1,2,2,4,2,3,7,3,0,0,1,1
0,3,0,3,1,3,3,0,2,1,10,2,1,0,3,1
0,2,1,2,0,2,2,0,2,3,8,3,0,0,3,1
0,3,1,3,5,3,3,0,29,1,8,3,0,1,2,1
0,2,1,2,2,2,2,0,6,3,8,5,1,0,1,1
0,2,0,2,1,2,2,4,25,2,10,7,1,0,2,1
0,1,1,2,2,1,1,0,1,3,7,1,0,0,2,1
0,3,1,3,2,3,3,0,2,4,1,4,0,1,2,0
0,2,0,2,2,2,2,4,1,5,8,5,0,0,2,0
0,4,1,2,2,4,4,0,1,4,8,3,0,0,3,0
0,3,1,2,0,3,3,0,10,4,7,5,1,0,3,1
0,1,0,3,1,1,1,4,9,2,8,3,0,1,3,0
1,2,0,2,1,2,2,0,5,3,9,2,1,0,2,0
0,2,2,3,1,2,2,0,10,3,8,7,0,1,2,1
0,3,1,2,2,3,3,4,7,4,8,3,0,0,3,0
0,3,2,2,4,3,3,0,10,3,10,6,0,0,4,0
1,3,1,2,2,3,3,0,22,2,9,2,1,0,1,1
0,2,0,2,1,2,2,0,9,4,7,2,1,0,4,0
1,1,0,2,1,1,1,0,12,3,7,2,0,0,4,0
0,2,1,3,0,2,2,0,23,3,7,10,0,0,4,0
0,2,1,3,2,2,2,0,9,4,7,10,0,0,3,0
0,2,0,2,1,2,2,0,1,2,8,2,0,0,2,1
0,2,1,2,2,2,2,0,9,4,7,2,0,0,4,0
0,3,3,3,4,3,3,0,7,3,1,10,0,1,3,0
0,3,1,2,1,3,3,0,14,2,7,4,0,0,3,1
0,2,1,3,1,2,2,0,2,3,7,4,0,0,2,1
1,2,1,2,2,2,2,4,19,3,9,8,1,0,2,0
0,4,3,3,6,4,4,0,2,3,7,2,1,0,3,0
0,1,0,1,1,1,1,0,10,4,9,2,1,0,4,1
0,2,0,3,1,2,2,0,2,1,10,2,0,0,1,1
0,1,0,2,0,1,1,0,11,3,8,1,0,0,4,1
0,2,1,2,3,2,2,0,2,2,8,3,0,0,2,1
0,2,2,2,1,2,2,0,14,3,7,2,0,0,3,1
0,3,0,3,2,3,3,0,2,2,9,9,0,0,3,1
0,3,1,3,1,3,3,0,1,4,7,3,0,0,2,1
0,2,2,2,1,2,2,0,10,4,7,4,1,0,4,0
0,3,2,3,5,3,3,0,12,3,7,3,0,0,3,1
0,3,2,3,1,3,3,0,2,3,8,8,0,1,2,1
0,4,2,2,6,4,4,0,5,2,8,6,0,0,3,1
0,2,1,2,2,2,2,4,4,4,9,10,0,0,1,1
0,2,2,2,1,2,2,0,7,2,8,3,0,0,2,1
0,3,1,3,1,3,3,0,8,4,1,6,1,0,4,0
0,1,0,2,1,1,1,0,4,2,7,2,1,0,2,0
0,2,1,2,1,2,2,4,25,5,8,4,1,0,1,1
0,2,0,2,0,2,2,0,1,2,7,1,0,0,3,1
0,2,0,2,2,2,2,0,12,3,10,2,0,0,2,0
0,3,1,2,3,3,3,0,1,3,9,3,0,0,3,1
0,2,1,3,1,2,2,0,17,2,8,1,0,0,4,1
1,1,1,1,1,1,1,0,3,3,8,7,0,0,3,1
0,3,3,2,3,3,3,0,3,3,8,3,1,0,3,0
0,3,1,3,1,3,3,0,10,2,7,4,0,1,4,1
0,3,3,3,6,3,3,0,4,2,7,2,0,0,4,0
0,2,1,3,2,2,2,0,2,3,7,2,0,1,3,0
0,4,3,2,6,4,4,0,7,3,7,5,0,0,4,0
0,3,2,3,1,3,3,0,18,3,8,4,0,0,3,1
1,1,0,2,1,1,1,0,1,1,10,2,1,0,2,0
0,3,2,2,6,3,3,0,2,4,7,1,0,0,4,0
0,2,0,3,1,2,2,0,23,3,7,1,0,1,2,1
0,2,1,3,0,2,2,4,3,3,7,6,0,0,3,1
0,2,1,3,4,2,2,0,3,4,8,3,0,0,3,0
1,2,1,3,1,2,2,0,25,5,10,5,0,0,2,0
1,1,0,2,1,1,1,0,2,2,10,2,0,0,3,0
0,2,1,3,3,2,2,4,22,4,1,0,0,0,3,0
0,4,3,2,5,4,4,0,29,3,9,4,0,0,3,1
0,3,2,3,6,3,3,0,29,4,7,2,0,0,2,1
0,2,1,3,1,2,2,4,2,3,8,2,0,0,3,0
0,3,2,2,2,3,3,0,2,2,8,6,0,0,3,1
0,3,2,2,6,3,3,0,2,3,7,7,0,0,3,0
0,2,1,2,1,2,2,0,22,3,7,2,0,0,3,0
0,4,2,2,1,4,4,0,8,4,7,9,0,0,3,0
0,2,1,3,1,2,2,0,2,4,7,5,0,0,3,1
0,3,1,2,3,3,3,0,10,3,9,3,1,0,3,1
0,2,1,3,4,2,2,0,9,1,7,1,0,1,4,1
1,2,2,2,5,2,2,0,15,1,8,8,1,0,4,0
1,2,1,3,1,2,2,0,10,1,8,8,0,0,1,1
0,2,0,2,1,2,2,0,7,1,9,0,0,0,1,0
0,2,1,1,3,2,2,0,16,3,7,6,1,0,3,0
0,2,1,2,4,2,2,4,10,4,8,3,0,0,4,0
0,3,1,3,1,3,3,0,2,5,9,4,0,0,1,1
0,4,3,3,6,4,4,0,18,5,7,5,0,1,4,0
0,3,2,2,2,3,3,4,10,2,7,9,0,0,4,0
0,2,1,2,1,2,2,0,1,3,9,11,0,0,3,0
0,3,2,3,5,3,3,0,6,3,7,7,0,0,3,0
0,2,1,2,2,2,2,0,2,1,7,4,1,0,3,0
0,3,1,3,2,3,3,0,24,3,8,1,1,1,4,1
0,3,1,3,1,3,3,0,2,3,1,1,0,0,2,1
0,2,1,2,1,2,2,0,19,3,10,6,0,0,2,1
0,2,1,3,6,2,2,0,1,5,8,5,0,0,3,1
0,2,1,3,4,2,2,0,7,3,7,10,0,1,3,1
0,3,1,2,4,3,3,4,28,3,1,5,0,0,3,1
0,3,1,3,2,3,3,4,2,4,1,4,1,0,1,0
0,2,1,3,1,2,2,0,29,2,8,6,0,0,1,1
0,2,1,2,1,2,2,0,1,3,8,1,0,0,4,0
0,2,1,2,2,2,2,0,21,4,7,2,0,0,4,0
1,2,0,3,0,2,2,0,24,3,10,3,1,0,2,0
0,2,1,2,3,2,2,0,1,3,10,5,0,0,4,0
0,3,2,2,6,3,3,0,2,5,7,8,0,0,2,1
0,2,1,3,3,2,2,4,9,4,8,2,0,0,4,1
0,3,2,2,2,3,3,0,6,2,10,4,1,0,2,1
1,2,1,3,1,2,2,4,11,4,1,8,0,0,4,0
0,2,1,3,3,2,2,0,10,3,8,4,0,0,3,1
0,2,1,3,2,2,2,0,1,4,7,7,0,0,2,1
0,3,3,3,6,3,3,0,18,4,7,1,1,0,3,1
0,1,0,2,1,1,1,0,23,3,8,1,1,0,2,1
0,2,0,3,2,2,2,0,28,2,9,2,0,1,4,1
0,1,0,3,0,1,1,0,17,2,1,3,0,1,4,1
0,1,1,2,0,1,1,0,13,1,8,1,0,0,3,0
0,2,0,2,1,2,2,0,1,2,7,1,1,0,4,1
1,2,1,2,1,2,2,0,13,4,8,4,0,0,3,0
0,2,1,3,1,2,2,0,25,2,1,4,0,0,4,0
0,2,1,3,2,2,2,0,6,4,8,5,0,1,4,1
0,2,1,2,0,2,2,0,6,4,8,2,0,0,3,1
0,2,2,2,3,2,2,0,2,3,9,6,1,0,3,1
0,1,0,2,1,1,1,0,1,3,7,1,0,0,4,0
0,3,1,2,1,3,3,0,2,4,7,3,0,0,2,1
0,3,2,2,6,3,3,0,6,4,1,5,1,0,3,1
0,2,1,2,1,2,2,0,1,1,7,4,0,0,4,0
0,3,2,2,6,3,3,0,1,4,7,9,0,0,1,1
0,3,1,2,2,3,3,0,1,4,7,6,0,0,2,0
0,2,1,3,1,2,2,0,14,3,10,1,1,0,4,1
1,2,0,2,1,2,2,0,2,1,9,1,0,0,2,1
0,1,0,2,1,1,1,0,22,1,10,2,0,0,3,0
0,3,2,2,6,3,3,0,3,4,1,5,1,0,1,1
0,1,0,2,1,1,1,0,6,1,8,1,0,1,4,0
0,2,0,3,2,2,2,0,8,4,9,1,0,0,4,0
0,2,0,2,2,2,2,0,9,4,7,2,1,0,4,1
0,4,2,3,3,4,4,0,1,1,8,9,0,1,4,0
0,2,1,2,1,2,2,0,1,5,7,1,0,0,4,1
0,2,0,2,1,2,2,0,6,3,7,2,1,0,3,1
0,2,1,2,3,2,2,0,3,3,1,1,0,0,3,1
0,2,1,2,2,2,2,0,3,2,8,2,0,0,1,1
0,2,1,2,2,2,2,0,6,4,7,3,0,0,2,0
0,4,2,2,4,4,4,0,19,4,8,3,0,0,3,1
0,2,1,2,3,2,2,0,9,2,8,3,1,0,3,1
0,2,0,2,0,2,2,0,3,4,8,1,0,0,4,0
1,1,0,2,0,1,1,0,10,1,8,3,1,0,4,0
0,2,0,3,0,2,2,4,3,3,7,3,0,0,3,1
0,1,1,3,1,1,1,0,4,3,8,4,0,0,1,1
0,1,0,3,1,1,1,0,8,3,7,2,0,1,3,1
0,2,1,3,1,2,2,0,7,4,9,2,0,1,1,0
0,3,1,3,3,3,3,0,2,1,9,5,0,0,4,0
0,2,0,3,1,2,2,0,10,2,7,4,0,0,1,0
0,3,2,2,1,3,3,0,28,1,8,1,1,0,3,1
0,2,1,3,3,2,2,0,9,3,8,2,0,0,2,0
1,1,0,3,1,1,1,0,3,2,7,9,0,0,1,0
0,3,2,2,1,3,3,0,2,4,10,1,0,0,1,0
0,2,1,3,2,2,2,0,10,3,9,1,0,0,4,0
0,2,1,3,3,2,2,0,1,4,7,1,0,0,3,0
0,2,1,2,2,2,2,0,1,2,7,1,0,0,4,0
0,2,1,3,4,2,2,0,3,2,7,5,0,0,4,0
0,3,2,2,2,3,3,0,14,4,9,2,0,0,4,0
0,4,3,3,5,4,4,0,7,3,7,3,0,0,3,0
0,3,2,2,6,3,3,0,10,4,11,5,0,0,2,1
0,4,0,2,2,4,4,0,16,4,9,10,0,0,4,0
0,3,2,2,6,3,3,0,1,3,11,2,0,0,2,1
0,3,0,3,1,3,3,0,8,4,9,9,0,0,4,1
1,2,1,2,0,2,2,0,1,2,7,7,1,0,4,0
0,2,1,2,4,2,2,4,8,3,7,11,0,0,1,1
0,2,1,3,3,2,2,0,1,3,7,5,1,0,4,0
0,3,1,3,1,3,3,4,24,3,8,4,0,0,3,0
0,2,1,3,2,2,2,0,27,5,9,8,0,1,4,1
0,2,0,2,1,2,2,0,10,3,7,2,0,0,3,0
0,2,1,2,2,2,2,0,8,2,8,4,0,0,4,0
0,1,0,2,1,1,1,0,9,1,8,2,0,0,4,1
0,2,2,2,2,2,2,0,3,3,11,10,0,0,3,1
0,4,3,1,4,4,4,0,9,3,8,7,0,0,3,0
0,3,0,3,0,3,3,0,2,1,8,1,1,1,4,0
0,2,1,3,2,2,2,0,7,3,8,8,0,0,1,0
0,2,0,2,0,2,2,0,10,3,9,1,0,0,4,1
0,4,2,2,1,4,4,0,6,3,7,2,0,0,4,0
0,2,1,2,2,2,2,4,2,4,7,2,0,0,1,1
0,2,0,2,1,2,2,0,2,5,8,8,1,0,2,1
0,2,1,2,2,2,2,0,8,5,7,4,0,0,3,1
0,3,3,2,6,3,3,0,3,4,9,2,0,0,1,0
1,2,1,2,1,2,2,0,1,4,1,3,1,0,3,0
0,1,0,3,2,1,1,0,26,1,8,2,0,1,2,0
0,3,1,3,2,3,3,0,2,2,10,0,0,0,1,0
0,1,0,3,1,1,1,0,10,1,8,1,0,0,4,0
0,2,1,3,2,2,2,0,2,3,1,3,0,1,3,0
1,4,2,2,6,4,4,0,2,3,8,7,1,0,4,1
0,2,1,2,3,2,2,4,8,4,7,1,0,0,2,0
0,3,1,3,1,3,3,4,19,4,8,1,0,0,1,1
0,2,1,2,1,2,2,0,27,3,8,6,0,0,1,1
1,2,0,3,2,2,2,0,8,3,10,8,0,0,3,0
0,2,1,3,1,2,2,0,1,4,7,4,0,0,3,0
0,4,1,2,2,4,4,0,19,4,8,9,1,0,2,1
0,2,1,2,1,2,2,0,10,1,7,0,1,0,2,1
0,2,0,2,1,2,2,0,2,4,8,1,0,0,3,0
0,2,0,3,1,2,2,0,8,4,7,2,0,0,2,1
0,2,1,3,1,2,2,0,1,3,7,4,0,1,3,1
0,2,1,3,2,2,2,0,8,2,7,7,0,0,2,1
1,1,0,3,0,1,1,0,6,3,7,1,1,1,3,1
0,1,0,2,1,1,1,4,9,3,7,3,0,0,3,1
0,3,1,2,1,3,3,0,11,4,7,8,0,1,2,1
0,3,3,3,6,3,3,0,2,3,8,6,0,0,4,0
1,2,0,3,0,2,2,0,1,2,7,2,1,0,4,1
0,2,1,2,4,2,2,0,7,3,8,0,0,0,4,0
1,2,0,2,2,2,2,0,16,3,9,5,0,0,3,0
0,3,3,3,6,3,3,0,2,2,1,3,1,0,3,1
0,2,1,3,2,2,2,0,1,3,1,2,0,0,1,1
0,2,0,3,1,2,2,0,23,2,7,1,0,1,3,1
1,4,3,2,6,4,4,0,2,4,7,9,1,0,4,0
0,2,1,2,1,2,2,0,1,4,7,5,0,0,3,0
0,3,1,2,2,3,3,0,1,2,7,11,1,0,4,1
1,2,0,3,1,2,2,0,2,4,8,7,0,0,4,0
0,2,1,2,0,2,2,0,13,3,11,6,0,0,2,1
0,2,1,2,2,2,2,0,4,3,7,2,0,0,3,1
0,2,1,3,2,2,2,0,2,3,8,7,1,1,2,0
0,3,0,2,0,3,3,0,2,3,7,3,0,0,4,0
0,3,1,2,1,3,3,0,29,3,7,1,0,0,4,1
1,3,0,2,3,3,3,0,11,3,9,2,0,0,1,1
1,4,2,3,2,4,4,0,2,1,8,6,0,0,3,0
0,3,2,3,6,3,3,0,14,2,7,8,0,1,3,1
0,2,1,3,5,2,2,0,5,1,10,3,1,0,2,1
0,2,2,3,4,2,2,0,7,3,1,3,0,1,2,0
0,2,1,3,1,2,2,0,2,4,9,3,1,1,1,0
0,2,0,3,1,2,2,0,3,2,11,0,0,0,3,1
0,2,0,2,0,2,2,4,3,3,8,3,0,0,3,1
0,3,3,3,6,3,3,0,26,4,9,3,0,0,3,1
0,3,1,3,2,3,3,0,4,3,8,9,0,0,4,0
0,1,1,2,1,1,1,0,2,1,8,9,0,0,3,0
0,2,1,3,1,2,2,0,1,3,8,3,0,1,1,1
0,2,1,2,1,2,2,0,27,1,8,1,0,0,4,0
0,2,2,2,2,2,2,0,1,2,7,2,1,0,4,1
0,2,0,2,1,2,2,0,13,4,7,2,0,0,3,1
0,4,3,3,4,4,4,0,7,2,9,9,1,0,4,1
0,3,1,2,4,3,3,0,9,3,9,5,1,0,3,1
0,2,1,2,2,2,2,0,8,2,8,7,0,0,3,1
0,2,0,3,2,2,2,0,16,4,9,4,0,0,4,1
0,2,0,2,1,2,2,0,8,2,8,3,0,0,4,1
0,1,1,3,1,1,1,0,1,2,7,7,0,1,1,1
0,3,1,3,1,3,3,0,8,4,7,4,1,1,3,1
0,2,1,3,0,2,2,0,8,3,7,1,0,1,3,0
0,2,0,3,1,2,2,0,3,1,1,1,1,0,4,0
0,2,1,3,4,2,2,0,9,3,7,2,1,1,2,1
0,2,1,2,0,2,2,4,1,3,7,1,0,0,2,1
0,2,0,1,1,2,2,0,4,1,9,2,0,0,1,0
0,3,1,3,1,3,3,0,1,3,10,2,0,0,2,1
0,1,1,3,1,1,1,4,4,1,7,1,0,0,4,0
0,2,0,3,1,2,2,0,9,3,9,2,0,0,4,1
0,3,1,2,2,3,3,0,3,3,7,4,1,0,2,1
0,2,1,3,0,2,2,0,11,4,7,5,1,0,2,1
1,2,1,3,1,2,2,0,1,3,8,6,1,0,3,1
0,4,3,3,4,4,4,0,8,3,9,7,0,0,3,1
0,2,1,3,4,2,2,0,25,3,10,4,0,0,1,0
0,4,3,2,5,4,4,0,23,4,7,8,0,0,3,0
0,3,1,3,1,3,3,0,2,2,9,1,1,1,1,1
0,2,1,3,3,2,2,4,19,2,8,3,1,0,4,0
0,3,3,2,6,3,3,4,2,4,7,3,0,0,4,1
0,2,2,2,2,2,2,0,2,3,7,10,0,0,3,1
0,2,1,3,0,2,2,0,3,2,11,5,1,0,3,1
1,2,0,3,1,2,2,0,25,4,7,1,1,1,3,0
0,2,1,2,1,2,2,0,7,1,8,7,0,0,3,1
0,3,1,2,1,3,3,0,9,2,7,1,1,0,4,0
0,2,0,3,1,2,2,0,5,4,8,2,0,0,2,0
0,3,1,2,1,3,3,0,8,3,7,5,0,1,3,1
1,1,0,2,0,1,1,0,2,3,8,2,0,0,4,0
1,1,0,3,1,1,1,0,18,1,1,1,0,0,1,0
0,2,1,2,2,2,2,0,14,1,7,2,1,0,1,1
0,3,0,3,1,3,3,0,2,4,7,1,1,0,1,0
1,1,0,3,1,1,1,0,3,1,7,0,1,0,1,1
1,3,1,3,1,3,3,0,2,4,7,4,1,0,3,1
0,2,1,2,0,2,2,0,9,3,8,5,0,0,2,1
1,3,1,3,0,3,3,0,6,3,8,9,1,1,4,0
0,2,0,3,0,2,2,0,4,3,7,3,0,0,3,0
0,2,0,2,0,2,2,0,10,3,7,1,0,0,2,1
0,3,1,3,2,3,3,0,14,2,8,7,0,0,1,0
0,2,1,2,1,2,2,0,1,4,1,4,1,0,2,0
0,4,3,2,4,4,4,0,5,3,10,4,1,0,4,1
0,2,2,3,0,2,2,0,7,4,7,3,0,0,2,0
0,2,1,3,1,2,2,0,21,1,7,2,1,1,4,1
0,3,3,3,2,3,3,0,8,2,1,5,0,0,3,1
0,3,1,3,0,3,3,0,20,4,8,6,0,0,1,1
0,2,1,3,2,2,2,4,20,2,9,2,0,0,4,1
0,2,1,3,1,2,2,0,7,4,1,3,0,0,3,0
0,2,1,2,5,2,2,0,1,3,10,2,0,0,2,1
0,2,0,3,0,2,2,4,1,3,7,7,0,1,3,0
1,2,0,3,0,2,2,0,19,2,9,3,1,0,3,1
0,3,1,2,3,3,3,0,10,4,9,4,0,0,2,1
0,3,2,2,1,3,3,0,6,3,8,2,1,0,3,0
0,2,2,3,1,2,2,0,2,4,8,6,0,1,3,0
1,1,0,2,0,1,1,0,21,3,1,2,1,0,2,0
1,1,0,3,1,1,1,0,4,3,10,3,0,0,2,0
0,2,1,2,2,2,2,0,12,3,8,0,1,0,3,1
0,2,1,3,2,2,2,0,3,4,8,2,0,0,3,1
1,2,1,2,4,2,2,0,3,1,7,1,1,0,1,1
0,2,1,3,2,2,2,0,1,3,7,1,0,0,1,0
1,2,2,2,4,2,2,0,1,4,7,5,0,0,3,0
0,3,1,2,1,3,3,4,4,2,7,3,0,0,2,0
0,2,1,2,1,2,2,0,18,3,8,2,0,0,2,0
0,3,3,2,6,3,3,0,1,2,7,4,0,0,2,1
1,4,0,3,1,4,4,0,2,3,10,4,0,1,1,0
0,4,2,2,5,4,4,0,2,2,8,7,0,0,3,1
0,2,0,2,2,2,2,0,8,2,1,7,0,0,1,1
0,2,1,2,2,2,2,4,10,3,10,3,1,0,2,0
0,2,1,3,3,2,2,0,3,4,7,8,0,0,2,1
0,3,1,3,3,3,3,0,2,5,7,0,0,0,4,0
1,3,3,3,5,3,3,4,24,3,7,6,1,0,4,0
0,2,1,2,2,2,2,4,8,4,10,4,0,0,4,1
1,2,0,3,0,2,2,4,9,2,8,2,1,1,1,0
0,2,1,1,6,2,2,4,17,3,7,1,0,0,4,0
1,2,1,3,0,2,2,0,10,3,7,6,1,1,3,0
0,2,1,3,1,2,2,0,13,1,7,3,0,0,1,0
0,3,0,3,0,3,3,0,1,4,8,4,0,0,4,1
